state,source,station_id,station_name,frost_any,frost_days,observed_season_tmin_c,latitude,longitude,year,elevation,slope_deg,eastness,northness,TPI_native,TRI_native,roughness_native,plan_curvature,profile_curvature,surface_curvature_laplacian,cold_air_pooling_2000m,elevation_above_local_min_2000m,elevation_below_local_max_2000m,local_relief_2000m,local_sd_2000m,HAND_selected_m,era5__surface_thermal_radiation_downwards_sum__minimum,era5__surface_thermal_radiation_downwards_min__minimum,era5__skin_temperature__minimum,era5__skin_temperature_min__minimum,era5__temperature_2m__p05,era5__soil_temperature_level_2_max__p05,era5__soil_temperature_level_1_min__minimum,era5__lake_bottom_temperature_min__mean,era5__soil_temperature_level_2_min__minimum,era5__soil_temperature_level_2_max__minimum,era5__lake_bottom_temperature_min__p05,era5__surface_thermal_radiation_downwards_max__minimum,era5__temperature_2m_min__days_le_5c,era5__lake_total_layer_temperature__p25,era5__soil_temperature_level_1__minimum,era5__temperature_2m_min__p05,era5__lake_total_layer_temperature_max__p25,era5__lake_mix_layer_temperature__p25,era5__temperature_2m_max__mean,era5__soil_temperature_level_2_max__p25,era5__lake_mix_layer_temperature_min__mean,era5__temperature_2m_min__minimum,era5__soil_temperature_level_1_max__p05,era5__dewpoint_temperature_2m__minimum,era5__soil_temperature_level_1__mean,era5__lake_total_layer_temperature_min__mean,era5__surface_thermal_radiation_downwards_min__p25,era5__lake_total_layer_temperature_min__p25,era5__lake_mix_layer_temperature_min__p25,era5__lake_mix_layer_temperature_max__p25,era5__soil_temperature_level_2_min__p25,era5__lake_bottom_temperature_max__p25,era5__lake_bottom_temperature__p25,era5__surface_thermal_radiation_downwards_min__p05,era5__lake_total_layer_temperature_max__mean,era5__soil_temperature_level_2_min__p05,era5__soil_temperature_level_3__minimum,era5__soil_temperature_level_1_max__minimum,era5__lake_mix_layer_temperature_min__p75,era5__temperature_2m_max__p50,era5__soil_temperature_level_1_max__p25,era5__soil_temperature_level_4__p05,era5__temperature_2m__p50,era5__lake_bottom_temperature__mean,era5__soil_temperature_level_3_max__p05,era5__soil_temperature_level_1_min__p05,era5__skin_temperature__p05,era5__soil_temperature_level_1_min__mean,era5__soil_temperature_level_1__p25,era5__temperature_2m_min__p25,era5__soil_temperature_level_3_min__p25,era5__soil_temperature_level_2__minimum,era5__soil_temperature_level_2__p25,era5__soil_temperature_level_2__p05,era5__dewpoint_temperature_2m_max__p05,era5__soil_temperature_level_3_min__minimum,era5__temperature_2m__minimum,era5__soil_temperature_level_3__p05,era5__lake_mix_layer_temperature_min__p05,era5__lake_mix_layer_temperature_min__minimum,era5__lake_total_layer_temperature_min__p50,era5__skin_temperature__p25,era5__lake_bottom_temperature_max__p05,era5__temperature_2m__mean,modis_lst_night_min_c,modis_lst_night_p05_c,modis_lst_night_mean_c,modis_lai_valid_fraction,modis_lst_day_p05_c,modis_fpar_n_valid_observations,modis_lai_n_valid_observations,modis_nbar_savi_min,modis_lst_day_mean_c,modis_nbar_savi_mean,modis_fpar_valid_fraction,modis_diurnal_range_mean_c,modis_nbar_savi_p05,modis_diurnal_n_valid_days,modis_evi_n_valid_observations,modis_gpp_n_valid_observations,modis_lst_day_n_valid_days,modis_savi_mean,modis_nbar_savi_max,modis_lst_night_valid_fraction,modis_lst_day_min_c,modis_gpp_valid_fraction,modis_lst_day_valid_fraction,modis_savi_max,modis_savi_min,modis_savi_n_valid_observations,modis_lst_night_n_valid_days,modis_savi_sd,modis_fpar_min,modis_evi_max,modis_evi_valid_fraction,modis_evi_mean
SP,INMET,A747,PRADOPOLIS,0,0,4.1,-21.338333,-48.113888,2023.0,536.74,0.842133,0.48755136,-0.8730943,-0.023376465,0.3412552,1.210022,-0.0029556283,-2.6787215e-05,-1.6649037e-05,-5.8825684,27.410004,18.02002,45.430023,8.077747,17.599976,2.4120392e+07,925095.0,12.550842,4.2692566,14.981665,18.411016,9.352509,17.111591,14.606476,16.777374,16.103374,1.065527e+06,0.0,16.833038,14.215881,10.522931,17.027985,16.856445,25.945465,19.656189,17.6321,6.169037,21.029058,7.2477417,20.151962,17.4935,1.067437e+06,16.648102,16.648102,17.055328,17.821838,16.578766,16.520325,990530.0,17.86533,16.482452,19.09201,18.380157,18.318024,25.774261,24.052582,21.41687,19.196869,17.21147,19.134563,12.211444,15.811048,15.480208,18.142853,12.094025,19.66214,15.683441,18.798828,17.466808,10.001867,19.072266,12.391724,19.115154,16.110992,16.036774,17.720367,17.421143,16.399664,19.469084,7.49,8.166,11.660411,0.0,25.255001,0.0,0.0,0.22746629,29.117367,0.29000285,0.0,17.622425,0.23454127,66.0,12.0,0.0,76.0,0.29140988,0.33323237,0.78494626,15.67,0.0,0.8172043,0.3889159,0.20751937,12.0,73.0,0.043079775,0.21,0.3074,1.0,0.193175
SP,INMET,A747,PRADOPOLIS,0,0,3.3,-21.338333,-48.113888,2024.0,536.74,0.842133,0.48755136,-0.8730943,-0.023376465,0.3412552,1.210022,-0.0029556283,-2.6787215e-05,-1.6649037e-05,-5.8825684,27.410004,18.02002,45.430023,8.077747,17.599976,2.4160224e+07,942742.0,15.532898,5.825836,16.158758,21.205633,11.353241,18.36745,17.704315,20.084442,17.631695,1.071414e+06,0.0,18.236816,17.444885,10.638214,18.402008,18.236816,27.53001,23.216156,18.662142,7.452484,24.37273,3.066162,22.683481,18.590284,1.101993e+06,18.049469,18.049469,18.402985,21.181183,18.28189,18.099182,987348.6,18.956087,18.641455,22.630798,21.445618,18.768219,28.048126,28.45633,24.404438,21.278198,18.493435,23.183563,13.121051,16.62901,17.625559,21.921661,14.773346,23.243011,18.962158,22.257446,19.768627,8.202082,22.58255,14.924988,23.166107,17.631695,16.60025,18.235992,21.33789,18.002594,21.266438,6.09,7.321,12.355501,0.0,24.522001,0.0,0.0,0.16693166,29.587975,0.21337369,0.0,17.540949,0.17923704,74.0,11.0,0.0,79.0,0.22822548,0.2560619,0.86021507,18.39,0.0,0.8494624,0.30334544,0.19746284,12.0,80.0,0.031455994,0.21,0.1781,1.0,0.14446361
SP,INMET,A747,PRADOPOLIS,1,3,0.4,-21.338333,-48.113888,2025.0,536.74,0.842133,0.48755136,-0.8730943,-0.023376465,0.3412552,1.210022,-0.0029556283,-2.6787215e-05,-1.6649037e-05,-5.8825684,27.410004,18.02002,45.430023,8.077747,17.599976,2.3242184e+07,877129.0,11.937073,2.5073853,15.240705,19.61491,8.625824,17.282673,15.483795,18.59967,16.142828,1.03187e+06,1.0,16.753204,14.257904,8.903717,16.947906,16.753204,25.590784,20.77362,17.456884,4.8747253,22.404957,0.6565552,20.414238,17.430275,1.053252e+06,16.556305,16.556305,16.947906,18.698822,16.780914,16.696075,951762.0,17.813728,17.532465,20.606659,20.52237,17.97525,26.239655,25.50235,22.643055,19.823944,17.398373,20.705317,12.133917,16.342646,15.610567,19.134491,12.102203,21.017609,16.872192,19.750519,18.580969,6.735138,20.590668,12.581879,20.66684,16.142828,15.5885315,16.990875,18.427124,16.555328,19.28325,3.33,6.9049997,12.501667,0.0,19.836,0.0,0.0,0.22800867,24.862726,0.26900557,0.0,12.327741,0.23280184,31.0,6.0,0.0,33.0,0.29936942,0.29949602,0.38709676,16.65,1.0,0.3548387,0.35240912,0.26630795,6.0,36.0,0.029228939,0.21,0.4112,1.0,0.29755
SP,INMET,A747,PRADOPOLIS,0,0,4.7,-21.338333,-48.113888,2026.0,536.74,0.842133,0.48755136,-0.8730943,-0.023376465,0.3412552,1.210022,-0.0029556283,-2.6787215e-05,-1.6649037e-05,-5.8825684,27.410004,18.02002,45.430023,8.077747,17.599976,2.4699136e+07,939350.0,14.446899,6.900421,16.072945,19.11177,11.382172,18.281332,16.428253,18.23819,16.66861,1.09927e+06,0.0,17.74038,16.029175,10.488335,17.896149,17.742432,24.857157,19.837044,18.34811,9.148132,21.138054,7.8626404,19.505232,18.342817,1.0984655e+06,17.56485,17.56485,17.94815,18.072113,17.712555,17.565315,1.01358575e+06,18.686619,17.001747,19.583435,17.28006,19.28238,25.290253,23.551346,22.077675,19.02884,18.399368,19.676613,12.690575,15.865974,15.813353,18.507324,13.019478,20.038124,17.470581,19.005852,17.962463,10.0169525,19.563568,14.461182,19.639076,16.66861,16.393219,18.08902,17.823967,17.073395,19.052576,6.29,7.6410003,12.347999,0.0,15.951,0.0,0.0,0.19016843,22.109762,0.2867682,0.0,9.995334,0.19696331,30.0,3.0,0.0,42.0,0.29772204,0.3402403,0.43010753,13.11,1.0,0.4516129,0.38861433,0.22700998,6.0,40.0,0.058300175,0.21,0.3513,1.0,0.3008
SP,INMET,A748,BARRETOS,1,1,2.2,-20.559166,-48.545,2011.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.3781688e+07,894086.0,13.104218,3.717865,17.104664,20.566486,9.599976,18.01825,16.168,19.395355,16.983454,1.060222e+06,0.0,17.845581,15.367767,11.159772,18.085602,17.929993,26.788223,21.80478,18.207094,5.8315735,23.677235,3.121399,21.427843,18.175602,1.102857e+06,17.66275,17.684235,18.210602,19.499603,17.747711,17.62024,1.0304222e+06,18.571741,17.965374,20.58957,20.40512,18.636383,27.141022,26.300507,22.440588,20.668213,18.147682,21.024145,13.572461,17.080017,16.744848,20.249329,13.275543,21.337585,17.583496,20.68631,19.289368,9.01507,20.556793,12.172272,21.000256,16.983454,16.59732,18.157867,19.180359,17.374859,20.547491,2.63,4.994,11.241429,0.4347826,15.470001,10.0,10.0,0.29078096,21.440334,0.34424326,0.4347826,11.640418,0.29793006,0.0,12.0,0.0,0.0,0.28219607,0.39419526,0.0,12.84,1.0,0.0,0.3364275,0.25108954,12.0,0.0,0.023109721,0.38,0.3232,1.0,0.26915833
SP,INMET,A748,BARRETOS,0,0,4.6,-20.559166,-48.545,2012.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.4632796e+07,964483.0,13.600586,5.339508,17.515015,20.020752,10.450531,18.292723,15.150055,18.080109,16.566656,1.090905e+06,0.0,18.067657,15.579498,11.453302,18.275055,18.268677,25.908592,21.197357,18.806892,7.497589,22.021063,6.24469,20.645033,18.713562,1.136757e+06,17.894196,17.997711,18.639313,19.400818,16.913727,16.897156,1.0332428e+06,19.06144,17.555054,19.425507,21.299103,19.524078,26.089752,24.212097,21.727154,20.597107,18.370667,20.111298,14.167822,16.771648,17.04032,19.934906,15.003937,21.078156,16.664337,20.335785,18.643353,10.614673,19.39627,13.406647,19.991222,17.203375,16.549469,18.758453,19.093567,16.591852,20.31421,13.37,13.754,15.320768,0.5217391,29.654,12.0,12.0,0.29078096,32.298573,0.34424326,0.5217391,16.859999,0.29793006,13.0,12.0,0.0,14.0,0.3708502,0.39419526,0.13978495,29.16,1.0,0.15053764,0.42057633,0.30424082,12.0,13.0,0.03849961,0.26,0.4162,1.0,0.37883332
SP,INMET,A748,BARRETOS,0,0,5.5,-20.559166,-48.545,2013.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.4105234e+07,913262.0,12.723022,6.707123,16.494843,20.233051,11.166718,19.248089,15.535065,17.744171,16.326227,1.086745e+06,0.0,18.992126,15.473206,10.864184,19.10025,18.992126,26.628717,22.50351,19.428679,8.105347,23.417755,5.063446,21.738737,19.402332,1.1503558e+06,18.845367,18.845367,19.10025,20.639618,19.054352,18.90213,1.0423202e+06,19.767147,17.596478,20.468018,17.084045,20.535797,26.798737,25.930908,22.4708,21.301666,19.364529,20.786291,13.783777,17.100292,17.878494,21.347382,15.06778,22.202148,16.635681,21.634552,18.681866,10.653753,20.436493,12.48526,20.710766,16.337555,16.096344,20.285797,20.556519,16.53189,21.12209,9.03,10.811,15.306335,0.6956522,25.584,16.0,16.0,0.29078096,30.213747,0.34424326,0.6956522,15.154231,0.29793006,52.0,12.0,0.0,64.0,0.36334953,0.39419526,0.6451613,23.17,1.0,0.68817204,0.39845234,0.32667756,12.0,60.0,0.017381325,0.51,0.4963,1.0,0.41030833
SP,INMET,A748,BARRETOS,0,0,7.4,-20.559166,-48.545,2014.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.6032472e+07,1.016761e+06,16.140656,8.365051,17.60523,21.70932,13.185974,18.866657,18.440521,19.60495,17.675055,1.152807e+06,0.0,18.541046,17.869202,12.488459,18.75064,18.541748,27.19317,23.453339,18.89304,10.579498,23.869452,5.3874207,22.780483,18.891811,1.139531e+06,18.357086,18.360992,18.79068,21.079468,18.613922,18.436584,1.0780444e+06,19.241777,19.465168,22.200226,20.021515,19.277985,27.606445,27.995697,24.15147,21.889648,19.010977,22.308191,15.33786,18.068323,18.18518,22.07959,15.123657,23.21463,19.15506,22.217438,20.519434,9.630035,22.172028,15.943634,22.278706,17.675055,17.432281,18.855133,21.27707,17.957867,21.480286,9.31,11.155001,14.692645,0.3478261,26.217,8.0,8.0,0.29078096,31.125834,0.34424326,0.3478261,16.52121,0.29793006,58.0,12.0,0.0,72.0,0.31161192,0.39419526,0.7311828,23.31,1.0,0.7741935,0.39931965,0.2377849,12.0,68.0,0.04062243,0.0,0.3904,1.0,0.30605835
SP,INMET,A748,BARRETOS,0,0,9.7,-20.559166,-48.545,2015.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.7675492e+07,1.085017e+06,18.122772,11.26358,19.138233,21.598347,15.308929,19.66887,19.034302,20.367767,18.449469,1.215292e+06,0.0,19.462433,19.228088,14.7732725,19.685211,19.462433,26.298515,22.20456,19.710863,12.935089,23.37591,8.179169,21.649706,19.70678,1.171474e+06,19.303375,19.303375,19.685211,20.512238,19.685211,19.462433,1.123003e+06,20.033255,19.832422,21.432953,20.17398,20.37857,26.607819,25.301361,22.680597,21.270477,19.801693,21.76026,16.284918,19.033978,18.130219,21.023224,15.939117,21.98117,19.639862,21.345245,20.51892,11.822138,21.40915,18.481323,21.67837,18.492828,18.203766,19.635406,20.387299,18.736383,21.168196,11.89,13.644,16.180323,0.47826087,26.135,11.0,11.0,0.29078096,30.685143,0.34424326,0.47826087,15.241129,0.29793006,53.0,12.0,0.0,66.0,0.38802135,0.39419526,0.6666667,20.25,1.0,0.7096774,0.47083288,0.28932494,12.0,62.0,0.05337131,0.25,0.4684,1.0,0.39182505
SP,INMET,A748,BARRETOS,1,1,2.3,-20.559166,-48.545,2016.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.3474892e+07,905679.0,13.405273,4.3511963,16.012959,20.149225,10.42276,18.63089,15.618866,18.015564,17.048492,1.050296e+06,0.0,18.01361,15.3541565,10.267267,18.247711,18.040833,26.524426,21.736877,18.779358,6.653656,22.35971,2.4116516,21.546621,18.751595,1.110165e+06,17.804352,17.829742,18.334625,19.608643,17.98111,17.851837,974807.2,19.134691,17.562725,20.678955,20.653015,20.1315,26.417084,25.060394,22.782984,21.039429,18.759495,20.78501,12.990021,16.526098,17.379507,19.995148,13.886383,21.348999,16.877167,20.740875,18.98064,8.633716,20.648468,13.429718,20.75852,17.048492,16.953766,18.32193,19.134766,17.310406,20.702847,6.53,9.5460005,14.483715,0.6086956,24.45,14.0,14.0,0.29078096,30.15394,0.34424326,0.6086956,16.462297,0.29793006,61.0,12.0,0.0,71.0,0.38913035,0.39419526,0.75268817,18.44,1.0,0.76344085,0.44971344,0.32369533,12.0,70.0,0.037905324,0.4,0.5276,1.0,0.40719172
SP,INMET,A748,BARRETOS,0,0,4.4,-20.559166,-48.545,2017.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.5700834e+07,976136.0,15.772186,6.053589,17.670263,21.56159,11.78186,18.499998,17.847046,20.92685,16.515484,1.143818e+06,0.0,17.179565,17.68814,12.788465,17.34732,17.18103,26.63861,22.407196,18.749022,8.781403,24.698029,5.4726257,22.081285,18.667358,1.117793e+06,17.008453,17.008453,17.369781,20.433868,17.29068,17.146484,1.0497518e+06,19.031837,19.709417,21.859802,23.262115,20.646149,26.476166,26.582489,23.013739,20.899963,18.628614,22.002289,15.531647,18.611237,17.831413,21.196167,14.90036,22.218414,19.390594,21.459076,20.652863,9.321216,21.84085,15.761444,21.95307,16.515484,16.297516,18.186188,20.556152,16.801813,21.118036,8.27,11.41,15.033333,0.6086956,25.68,14.0,14.0,0.29078096,30.876976,0.34424326,0.6086956,16.305737,0.29793006,61.0,12.0,0.0,76.0,0.32614982,0.39419526,0.7096774,22.77,1.0,0.8172043,0.44854543,0.2349828,12.0,66.0,0.06987142,0.38,0.4375,1.0,0.326725
SP,INMET,A748,BARRETOS,0,0,3.9,-20.559166,-48.545,2018.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.503962e+07,972679.0,16.468506,6.894623,17.634283,22.71778,12.639221,19.054613,18.905853,21.741486,17.89654,1.123304e+06,0.0,18.771393,18.693909,11.124933,18.970367,18.80896,28.171577,24.481781,19.249895,9.702118,26.888306,4.275635,23.626606,19.203472,1.143627e+06,18.567047,18.567047,18.986969,22.287994,18.900055,18.694519,1.0071776e+06,19.584877,19.811579,23.60492,24.587341,19.687164,28.508514,29.550995,24.82964,22.409607,19.184574,23.796051,13.737457,18.785894,18.485153,23.066833,15.677826,24.107697,20.418152,23.317017,21.232666,9.0043335,23.582397,15.670258,23.740875,17.90357,17.476227,19.279938,22.41034,18.323689,22.046785,9.59,10.309999,14.649287,0.47826087,25.866001,11.0,11.0,0.29078096,31.942087,0.34424326,0.47826087,17.863266,0.29793006,46.0,11.0,0.0,67.0,0.30086443,0.39419526,0.60215056,21.95,1.0,0.72043014,0.3410016,0.2519626,12.0,56.0,0.03221311,0.44,0.4186,0.9166667,0.31366363
SP,INMET,A748,A748,1,1,2.1,-20.559166,-48.545,2019.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.3126084e+07,899564.0,12.226227,4.836273,16.825909,20.273937,10.421051,18.572906,16.002106,18.500977,16.399078,1.053785e+06,0.0,17.757568,14.914337,10.463654,17.95279,17.759674,26.742823,22.17685,18.706316,6.7359924,23.454235,3.5863342,21.501272,18.687698,1.1171962e+06,17.605133,17.605133,17.95279,19.875671,17.880524,17.73526,1.0110492e+06,19.087269,17.604351,20.754974,20.662537,19.272125,27.007904,26.277557,22.937916,21.066711,18.699408,21.140461,13.146759,16.62885,17.067451,20.416779,13.652374,22.075287,17.169006,21.035767,18.904963,10.718378,20.728851,12.254639,21.049397,16.478765,16.258453,18.716461,19.761871,16.572712,20.71288,7.71,11.287001,15.243055,0.7826087,24.91,18.0,18.0,0.29078096,31.174025,0.34424326,0.7826087,16.405941,0.29793006,64.0,12.0,12.0,77.0,0.32684636,0.39419526,0.7741935,23.52,1.0,0.827957,0.44339156,0.25072128,12.0,72.0,0.05755465,0.38,0.3922,1.0,0.33891663
SP,INMET,A748,BARRETOS,0,0,5.4,-20.559166,-48.545,2020.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.5038432e+07,986054.0,15.135681,5.68042,16.270477,20.319433,10.980652,18.426348,16.776917,19.516052,17.30904,1.108535e+06,0.0,18.147034,16.942413,10.25733,18.402985,18.147034,27.557116,23.83496,18.585161,8.658661,24.035309,5.6992188,22.820732,18.56565,1.128084e+06,17.966461,17.966461,18.402985,21.7305,18.32193,18.062134,1.0493938e+06,18.945807,17.739094,21.32315,19.267487,19.157867,27.838043,28.844269,23.675884,21.950958,18.566847,21.701397,12.753931,17.21695,17.809284,22.317566,15.044769,22.812592,18.215668,22.61438,19.123053,8.695623,21.287323,14.841522,21.610926,17.321539,17.192047,18.542633,21.638885,17.719,21.479216,9.85,11.014,15.300723,0.6086956,26.609,14.0,14.0,0.29078096,31.802923,0.34424326,0.6086956,16.623077,0.29793006,65.0,12.0,12.0,79.0,0.32591602,0.39419526,0.7419355,23.63,1.0,0.8494624,0.37697777,0.2891647,12.0,69.0,0.027331682,0.42,0.4119,1.0,0.3113833
SP,INMET,A748,BARRETOS,1,5,0.6,-20.559166,-48.545,2021.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.33559e+07,882643.0,13.642181,4.69162,15.165515,21.34494,10.469879,17.446898,16.779419,19.395172,15.028376,1.04321e+06,0.0,16.080261,16.203827,8.536688,16.306305,16.083527,27.23708,22.99942,17.582052,6.465851,24.4539,-4.694519,22.38407,17.56079,1.09088e+06,15.876617,15.876617,16.312164,20.653107,16.263336,16.080261,913241.4,17.970934,18.203772,22.111176,22.502838,19.669586,27.79477,28.57425,23.933514,21.463013,17.583845,22.397583,12.6480465,16.385138,16.993282,21.26944,13.40097,22.560272,18.102203,21.76352,19.563557,4.0264955,22.075531,12.1197815,22.302715,15.028376,14.382477,17.495758,20.391785,15.450445,20.68547,5.09,7.37,14.220447,0.65217394,28.427,15.0,15.0,0.29078096,32.457733,0.34424326,0.65217394,18.879496,0.29793006,59.0,12.0,12.0,75.0,0.27390188,0.39419526,0.72043014,22.45,1.0,0.8064516,0.3373963,0.22572261,12.0,67.0,0.034657,0.3,0.4013,1.0,0.262275
SP,INMET,A748,BARRETOS,0,0,6.7,-20.559166,-48.545,2023.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.479732e+07,947111.0,14.630676,6.730194,15.995758,19.894665,11.511017,17.479996,15.914429,18.494171,16.609625,1.094555e+06,0.0,17.168396,16.216187,11.369367,17.349274,17.19519,27.086689,21.332184,18.033129,8.3194275,23.043232,6.679138,21.570667,17.892914,1.094506e+06,16.970367,16.970367,17.401031,19.170135,16.950836,16.874176,1.0303838e+06,18.27052,17.555218,20.285614,19.444916,18.708649,26.724396,25.857117,22.466303,20.001678,17.58488,20.432037,13.823517,16.587666,16.786928,19.905243,13.083313,21.052856,17.260406,20.258972,18.719776,9.55097,20.26236,14.350525,20.374378,16.621735,16.401031,18.16568,19.14383,16.685797,20.624105,7.03,12.352,15.19647,0.5652174,25.946001,13.0,13.0,0.2729246,30.685143,0.3486603,0.5652174,15.768868,0.2739977,62.0,12.0,12.0,72.0,0.32878062,0.43663096,0.7311828,25.41,1.0,0.7741935,0.46055457,0.24739084,12.0,68.0,0.05940677,0.38,0.3555,1.0,0.3042
SP,INMET,A748,BARRETOS,0,0,3.4,-20.559166,-48.545,2024.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.4433772e+07,953721.0,16.378021,5.7984924,17.945837,23.487244,11.757935,18.74917,18.872192,21.528107,17.956501,1.08661e+06,0.0,18.570312,18.42807,11.415814,18.740875,18.570312,28.76102,25.123932,19.010017,7.388031,27.928814,1.347992,24.314259,18.9482,1.120435e+06,18.393219,18.393219,18.763336,22.905548,18.685211,18.546783,1.0058156e+06,19.32507,20.970942,23.952576,25.327332,19.067047,28.98996,30.878845,25.856548,22.655731,18.893442,24.883032,14.8033695,19.160381,18.952415,23.719421,15.694,24.97818,20.30133,24.099304,22.197601,7.117438,23.924469,15.068329,24.818226,17.956501,16.830719,18.705719,23.032593,18.283258,22.453232,6.99,11.04,16.3405,0.65217394,26.13,15.0,15.0,0.2707391,31.438519,0.3239548,0.65217394,15.361668,0.28101218,72.0,11.0,12.0,81.0,0.30316317,0.39060473,0.86021507,24.39,1.0,0.87096775,0.37966436,0.23409718,12.0,80.0,0.04428513,0.44,0.3938,1.0,0.28425455
SP,INMET,A748,BARRETOS,1,1,1.6,-20.559166,-48.545,2025.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.3841498e+07,895975.0,13.9817505,4.003479,16.062983,21.136383,10.102386,17.862362,16.569733,20.150726,16.441853,1.049523e+06,0.0,17.268799,16.105804,9.566462,17.456696,17.28189,26.439388,22.377808,17.902397,6.2536316,24.346771,0.50582886,21.583729,17.899319,1.076503e+06,17.082672,17.082672,17.48111,20.080902,17.357086,17.21466,968666.2,18.28778,18.44505,21.965424,22.064514,18.470367,26.867401,26.990387,23.523396,20.610931,18.013563,22.092718,12.846021,17.022272,16.752254,20.76831,12.960236,22.229584,18.173615,21.136444,19.742529,6.798175,21.939972,13.966888,22.059124,16.441853,15.677399,17.536774,20.21463,16.899078,20.163815,6.07,11.33,14.956156,0.33333334,22.811,4.0,4.0,0.3094679,26.954641,0.3756455,0.33333334,12.447998,0.32409963,20.0,6.0,0.0,28.0,0.36713183,0.40972674,0.2795699,22.33,1.0,0.30107528,0.427024,0.30426142,6.0,26.0,0.039206795,0.62,0.4216,1.0,0.3386
SP,INMET,A748,BARRETOS,0,0,7.0,-20.559166,-48.545,2026.0,532.33,2.5213003,0.49204585,0.8705693,-0.333313,1.0699997,3.3099976,0.0012166646,-0.0010987602,0.0011555313,8.222473,45.650024,61.20996,106.859985,23.98437,34.830017,2.548558e+07,971941.0,15.1137085,8.19339,17.558487,20.557167,12.95639,18.806839,17.272827,18.751862,17.11856,1.130309e+06,0.0,18.377357,16.783508,11.301903,18.55899,18.377357,25.85124,21.242126,18.839888,10.383636,22.548904,8.191986,20.85421,18.837112,1.122043e+06,18.220612,18.220612,18.55899,19.05703,18.428131,18.327759,1.041018e+06,19.195162,17.98143,20.728058,18.3349,19.793121,26.345856,24.964813,22.83284,20.041702,18.937994,20.83564,14.059235,17.29396,17.114264,19.94268,13.943146,21.066605,18.106842,20.250664,19.329231,10.363693,20.696625,14.951996,20.80394,17.11856,16.937164,18.503082,19.226944,17.527252,20.053993,11.45,13.349999,16.193243,0.2,19.117,2.0,2.0,0.26223776,25.119118,0.2765198,0.2,10.286086,0.26372647,23.0,3.0,0.0,34.0,0.25854984,0.30503395,0.39784947,16.89,1.0,0.3655914,0.27069035,0.23752534,5.0,37.0,0.012328383,0.44,0.304,1.0,0.2814
